DataLeverandørnavn;ObservationsStedNr;ObservationsStedNavn;Lokalitetsnavn;X_UTM32;Y_UTM32;Startdato;Startklok;Prøvetype;GennemsnitsDybde_m;Parameter;Enhed;Prøvefraktion;Resultat;ResultatAttribut;Oplukningskorrigeret;Kontrol;Kvalitet;Kvalitetsnote;time
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-03-08;1017;Enkeltprøve;4.8;Nitrogen,total N;µg/l;Total;671.0349608;=;J;B, Elektronisk kontrol;Godkendt;;2016-03-08 10:17:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-03-08;1017;Enkeltprøve;4.8;Phosphor, total-P;µg/l;Total;12.0;=;J;C, Faglig kontrol;Fagligt forbehold;2021-02-25 23:18/Datamigrering: Registreret af Flemming N?rgaard (flnoe@ode.mim.dk);2016-03-08 10:17:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-03-08;1017;Enkeltprøve;4.8;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;19.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:18/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-03-08 10:17:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-03-08;1017;Enkeltprøve;4.8;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;310.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:18/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-03-08 10:17:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-03-08;1017;Enkeltprøve;4.8;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;3.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:18/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-03-08 10:17:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-03-08;1017;Enkeltprøve;4.8;Klorofyl a;µg/l;Partikelbundet - fra filteret;7.29;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:18/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-03-08 10:17:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-03-16;0934;Enkeltprøve;1.0;Oxygen indhold;mg/l;Total;13.53;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-03-16 09:34:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-03-16;0934;Enkeltprøve;1.0;Nitrogen,total N;µg/l;Total;987.9504162;=;J;B, Elektronisk kontrol;Godkendt;;2016-03-16 09:34:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-03-16;0934;Enkeltprøve;1.0;Phosphor, total-P;µg/l;Total;8.0;=;J;C, Faglig kontrol;Fagligt forbehold;2021-02-25 23:47/Datamigrering: Registreret af Flemming N?rgaard (flnoe@ode.mim.dk);2016-03-16 09:34:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-03-16;0934;Enkeltprøve;1.0;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;15.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-03-16 09:34:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-03-16;0934;Enkeltprøve;1.0;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;590.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-03-16 09:34:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-03-16;0934;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;2.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-03-16 09:34:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-03-16;0934;Enkeltprøve;1.0;Klorofyl a;µg/l;Partikelbundet - fra filteret;6.6;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-03-16 09:34:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-03-16;0934;Enkeltprøve;4.1;Nitrogen,total N;µg/l;Total;579.209175;=;J;B, Elektronisk kontrol;Godkendt;;2016-03-16 09:34:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-03-16;0934;Enkeltprøve;4.1;Phosphor, total-P;µg/l;Total;10.0;=;J;C, Faglig kontrol;Fagligt forbehold;2021-02-25 23:47/Datamigrering: Registreret af Flemming N?rgaard (flnoe@ode.mim.dk);2016-03-16 09:34:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-03-16;0934;Enkeltprøve;4.1;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;28.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-03-16 09:34:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-03-16;0934;Enkeltprøve;4.1;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;280.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-03-16 09:34:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-03-16;0934;Enkeltprøve;4.1;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;1.0;<;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-03-16 09:34:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-03-16;0934;Enkeltprøve;4.1;Klorofyl a;µg/l;Partikelbundet - fra filteret;3.91;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-03-16 09:34:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-03-16;0934;Blandingsprøve;2.525;Klorofyl a;µg/l;Partikelbundet - fra filteret;6.03;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:47/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-03-16 09:34:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-04-04;1027;Enkeltprøve;1.0;Oxygen indhold;mg/l;Total;10.31;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:12/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-04-04 10:27:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-04-04;1027;Enkeltprøve;1.0;Nitrogen,total N;µg/l;Total;905.1220046;=;J;B, Elektronisk kontrol;Godkendt;;2016-04-04 10:27:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-04-04;1027;Enkeltprøve;1.0;Phosphor, total-P;µg/l;Total;17.0;=;J;C, Faglig kontrol;Fagligt forbehold;2021-02-25 23:12/Datamigrering: Registreret af Flemming N?rgaard (flnoe@ode.mim.dk);2016-04-04 10:27:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-04-04;1027;Enkeltprøve;1.0;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;58.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:12/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-04-04 10:27:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-04-04;1027;Enkeltprøve;1.0;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;460.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:12/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-04-04 10:27:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-04-04;1027;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;1.0;<;J;C, Faglig kontrol;Godkendt;2021-02-25 23:12/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-04-04 10:27:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-04-04;1027;Enkeltprøve;1.0;Klorofyl a;µg/l;Partikelbundet - fra filteret;2.43;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:12/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-04-04 10:27:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-04-04;1027;Enkeltprøve;4.5;Nitrogen,total N;µg/l;Total;706.5896794;=;J;B, Elektronisk kontrol;Godkendt;;2016-04-04 10:27:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-04-04;1027;Enkeltprøve;4.5;Phosphor, total-P;µg/l;Total;17.0;=;J;C, Faglig kontrol;Fagligt forbehold;2021-02-25 23:12/Datamigrering: Registreret af Flemming N?rgaard (flnoe@ode.mim.dk);2016-04-04 10:27:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-04-04;1027;Enkeltprøve;4.5;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;61.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:12/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-04-04 10:27:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-04-04;1027;Enkeltprøve;4.5;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;290.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:12/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-04-04 10:27:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-04-04;1027;Enkeltprøve;4.5;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;1.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:12/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-04-04 10:27:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-04-04;1027;Enkeltprøve;4.5;Klorofyl a;µg/l;Partikelbundet - fra filteret;2.07;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:12/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-04-04 10:27:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-04-04;1027;Blandingsprøve;2.8333333333333335;Klorofyl a;µg/l;Partikelbundet - fra filteret;2.13;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:12/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-04-04 10:27:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-02;1325;Enkeltprøve;1.0;Oxygen indhold;mg/l;Total;10.58;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:14/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-05-02 13:25:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-02;1325;Enkeltprøve;1.0;Nitrogen,total N;µg/l;Total;696.8025599;=;J;B, Elektronisk kontrol;Godkendt;;2016-05-02 13:25:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-02;1325;Enkeltprøve;1.0;Phosphor, total-P;µg/l;Total;10.0;=;J;C, Faglig kontrol;Fagligt forbehold;2021-02-25 23:14/Datamigrering: Registreret af Flemming N?rgaard (flnoe@ode.mim.dk);2016-05-02 13:25:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-02;1325;Enkeltprøve;1.0;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;20.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:14/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-05-02 13:25:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-02;1325;Enkeltprøve;1.0;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;300.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:14/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-05-02 13:25:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-02;1325;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;1.0;<;J;C, Faglig kontrol;Godkendt;2021-02-25 23:14/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-05-02 13:25:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-02;1325;Enkeltprøve;1.0;Klorofyl a;µg/l;Partikelbundet - fra filteret;2.71;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:14/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-05-02 13:25:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-02;1325;Enkeltprøve;4.3;Nitrogen,total N;µg/l;Total;587.6832799;=;J;B, Elektronisk kontrol;Godkendt;;2016-05-02 13:25:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-02;1325;Enkeltprøve;4.3;Phosphor, total-P;µg/l;Total;7.0;=;J;C, Faglig kontrol;Fagligt forbehold;2021-02-25 23:14/Datamigrering: Registreret af Flemming N?rgaard (flnoe@ode.mim.dk);2016-05-02 13:25:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-02;1325;Enkeltprøve;4.3;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;28.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:14/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-05-02 13:25:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-02;1325;Enkeltprøve;4.3;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;230.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:14/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-05-02 13:25:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-02;1325;Enkeltprøve;4.3;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;2.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:14/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-05-02 13:25:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-02;1325;Enkeltprøve;4.3;Klorofyl a;µg/l;Partikelbundet - fra filteret;3.09;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:14/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-05-02 13:25:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-02;1325;Blandingsprøve;2.766666666666667;Klorofyl a;µg/l;Partikelbundet - fra filteret;3.22;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:14/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-05-02 13:25:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-18;0931;Enkeltprøve;1.0;Oxygen indhold;mg/l;Total;9.27;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:49/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-05-18 09:31:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-18;0931;Enkeltprøve;1.0;Nitrogen,total N;µg/l;Total;572.8039809;=;J;B, Elektronisk kontrol;Godkendt;;2016-05-18 09:31:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-18;0931;Enkeltprøve;1.0;Phosphor, total-P;µg/l;Total;8.0;=;J;C, Faglig kontrol;Fagligt forbehold;2021-02-25 23:49/Datamigrering: Registreret af Flemming N?rgaard (flnoe@ode.mim.dk);2016-05-18 09:31:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-18;0931;Enkeltprøve;1.0;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;19.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:49/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-05-18 09:31:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-18;0931;Enkeltprøve;1.0;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;160.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:49/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-05-18 09:31:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-18;0931;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;1.0;<;J;C, Faglig kontrol;Godkendt;2021-02-25 23:49/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-05-18 09:31:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-18;0931;Enkeltprøve;1.0;Klorofyl a;µg/l;Partikelbundet - fra filteret;5.9;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:49/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-05-18 09:31:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-18;0931;Enkeltprøve;4.5;Nitrogen,total N;µg/l;Total;513.3524554;=;J;B, Elektronisk kontrol;Godkendt;;2016-05-18 09:31:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-18;0931;Enkeltprøve;4.5;Phosphor, total-P;µg/l;Total;9.0;=;J;C, Faglig kontrol;Fagligt forbehold;2021-02-25 23:49/Datamigrering: Registreret af Flemming N?rgaard (flnoe@ode.mim.dk);2016-05-18 09:31:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-18;0931;Enkeltprøve;4.5;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;20.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:49/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-05-18 09:31:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-18;0931;Enkeltprøve;4.5;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;140.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:49/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-05-18 09:31:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-18;0931;Enkeltprøve;4.5;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;1.0;<;J;C, Faglig kontrol;Godkendt;2021-02-25 23:49/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-05-18 09:31:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-18;0931;Enkeltprøve;4.5;Klorofyl a;µg/l;Partikelbundet - fra filteret;6.4;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:49/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-05-18 09:31:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-05-18;0931;Blandingsprøve;2.775;Klorofyl a;µg/l;Partikelbundet - fra filteret;5.5;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:49/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-05-18 09:31:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-06-02;1157;Enkeltprøve;4.1;Oxygen indhold;mg/l;Total;4.53;=;J;C, Faglig kontrol;Godkendt;2021-02-25 22:57/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-06-02 11:57:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-06-02;1157;Enkeltprøve;4.1;Nitrogen,total N;µg/l;Total;2778.94611;=;J;B, Elektronisk kontrol;Godkendt;;2016-06-02 11:57:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-06-02;1157;Enkeltprøve;4.1;Phosphor, total-P;µg/l;Total;160.0;=;J;C, Faglig kontrol;Fagligt forbehold;2021-02-25 22:57/Datamigrering: Registreret af Flemming N?rgaard (flnoe@ode.mim.dk);2016-06-02 11:57:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-06-02;1157;Enkeltprøve;4.1;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;3.0;<;J;C, Faglig kontrol;Godkendt;2021-02-25 22:57/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-06-02 11:57:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-06-02;1157;Enkeltprøve;4.1;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;14.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 22:57/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-06-02 11:57:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-06-02;1157;Enkeltprøve;4.1;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;80.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 22:57/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-06-02 11:57:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-06-02;1157;Enkeltprøve;4.1;Klorofyl a;µg/l;Partikelbundet - fra filteret;6.85;=;J;C, Faglig kontrol;Godkendt;2021-02-25 22:57/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-06-02 11:57:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-06-02;1157;Enkeltprøve;1.0;Oxygen indhold;mg/l;Total;10.24;=;J;C, Faglig kontrol;Godkendt;2021-02-25 22:57/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-06-02 11:57:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-06-02;1157;Enkeltprøve;1.0;Nitrogen,total N;µg/l;Total;556.4538907;=;J;B, Elektronisk kontrol;Godkendt;;2016-06-02 11:57:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-06-02;1157;Enkeltprøve;1.0;Phosphor, total-P;µg/l;Total;20.0;=;J;C, Faglig kontrol;Fagligt forbehold;2021-02-25 22:57/Datamigrering: Registreret af Flemming N?rgaard (flnoe@ode.mim.dk);2016-06-02 11:57:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-06-02;1157;Enkeltprøve;1.0;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;3.0;<;J;C, Faglig kontrol;Godkendt;2021-02-25 22:57/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-06-02 11:57:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-06-02;1157;Enkeltprøve;1.0;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;1.0;<;J;C, Faglig kontrol;Godkendt;2021-02-25 22:57/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-06-02 11:57:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-06-02;1157;Enkeltprøve;1.0;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;1.0;<;J;C, Faglig kontrol;Godkendt;2021-02-25 22:57/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-06-02 11:57:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-06-02;1157;Enkeltprøve;1.0;Klorofyl a;µg/l;Partikelbundet - fra filteret;7.09;=;J;C, Faglig kontrol;Godkendt;2021-02-25 22:57/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-06-02 11:57:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-06-02;1157;Blandingsprøve;2.4749999999999996;Klorofyl a;µg/l;Partikelbundet - fra filteret;13.1;=;J;C, Faglig kontrol;Godkendt;2021-02-25 22:57/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-06-02 11:57:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-06-14;0812;Enkeltprøve;4.5;Oxygen indhold;mg/l;Total;6.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-06-14 08:12:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-06-14;0812;Enkeltprøve;4.5;Nitrogen,total N;µg/l;Total;437.251117;=;J;B, Elektronisk kontrol;Godkendt;;2016-06-14 08:12:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-06-14;0812;Enkeltprøve;4.5;Phosphor, total-P;µg/l;Total;43.0;=;J;C, Faglig kontrol;Fagligt forbehold;2021-02-25 23:42/Datamigrering: Registreret af Flemming N?rgaard (flnoe@ode.mim.dk);2016-06-14 08:12:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-06-14;0812;Enkeltprøve;4.5;Ammoniak+ammonium-N;µg/l;Opløst - filtrat fra filtrering;36.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-06-14 08:12:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-06-14;0812;Enkeltprøve;4.5;Nitrit+nitrat-N;µg/l;Opløst - filtrat fra filtrering;5.7;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-06-14 08:12:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-06-14;0812;Enkeltprøve;4.5;Ortho-phosphat-P;µg/l;Opløst - filtrat fra filtrering;14.0;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-06-14 08:12:00
Naturstyrelsen;93740007;VIB3727-00001;Skive Fjord;504653;6275183;2016-06-14;0812;Enkeltprøve;4.5;Klorofyl a;µg/l;Partikelbundet - fra filteret;5.5;=;J;C, Faglig kontrol;Godkendt;2021-02-25 23:42/Datamigrering: Registreret af RINBent (benje@nst.dk);2016-06-14 08:12:00
